layer,word_idx,row_uid,hidden_row_idx,n_active,recon_error,input_norm,recon_error_rel,text_id,word_position,word,surprisal,RT_prime,is_sentence_final
9,1251,provo:25:21,1276,85,38.78373718261719,108.03353881835938,0.3589971959590912,25,21,fused,7.507406711578369,5.332636571616913,0
9,1252,provo:25:22,1277,78,30.549928665161133,95.33009338378906,0.32046470046043396,25,22,into,2.8074066638946533,5.3685781005013125,0
9,1253,provo:25:23,1278,94,26.79688262939453,94.00531768798828,0.28505709767341614,25,23,their,5.933960914611816,5.332913086666726,0
9,1254,provo:25:24,1279,114,31.672863006591797,105.76577758789062,0.29946228861808777,25,24,new,5.6922807693481445,5.279932289453904,0
9,1255,provo:25:25,1280,69,23.993122100830078,98.44457244873047,0.24372214078903198,25,25,configuration.,9.569820404052734,5.308800524483517,1
9,1256,provo:25:26,1281,69,31.098163604736328,110.55104064941406,0.2813014090061188,25,26,Occasionally,13.392030715942385,5.3817598670797695,0
9,1257,provo:25:27,1282,84,29.420791625976562,96.9123764038086,0.3035813570022583,25,27,girls',20.601091384887695,5.34071230601151,0
9,1258,provo:25:28,1283,76,34.138671875,102.72695922851562,0.332324355840683,25,28,feet,0.8918602466583252,5.203121505990872,0
9,1259,provo:25:29,1284,71,29.434267044067383,97.90383911132812,0.3006446659564972,25,29,would,1.021062254905701,5.267001289905526,0
9,1260,provo:25:30,1285,85,27.007505416870117,96.67684173583984,0.2793585956096649,25,30,"fester,",17.015161514282227,5.376465436016408,0
9,1261,provo:25:31,1286,73,24.740158081054688,97.0863265991211,0.2548263967037201,25,31,and,3.1397998332977295,5.211957046661196,0
9,1262,provo:25:32,1287,53,26.66839599609375,112.9610366821289,0.23608490824699402,25,32,blood,12.072978019714355,5.356605566874159,0
9,1263,provo:25:33,1288,75,36.973297119140625,107.9205322265625,0.34259742498397827,25,33,poisoning,14.31865406036377,5.314695191087682,0
9,1264,provo:25:34,1289,66,28.42234992980957,95.59400177001953,0.2973235845565796,25,34,from,4.922849178314209,5.356667684470407,0
9,1265,provo:25:35,1290,108,38.55626678466797,95.8124771118164,0.40241384506225586,25,35,gangrene,11.112345695495604,5.405015332729232,0
9,1266,provo:25:36,1291,77,30.706382751464844,100.31736755371094,0.30609238147735596,25,36,could,3.54243803024292,5.344893163171258,0
9,1267,provo:25:37,1292,74,29.109355926513672,97.75489807128906,0.29777899384498596,25,37,be,1.882933259010315,5.328014778465871,0
9,1268,provo:25:38,1293,79,23.19298553466797,90.52189636230469,0.25621408224105835,25,38,a,5.81085205078125,5.4102034267660715,0
9,1269,provo:25:39,1294,100,33.570735931396484,100.12242889404297,0.3352968692779541,25,39,cause,6.427318572998047,5.355984407544612,0
9,1270,provo:25:40,1295,99,33.15925979614258,92.03182983398438,0.3603020906448364,25,40,for,1.913149118423462,5.224265146029281,0
9,1271,provo:25:41,1296,68,26.13294792175293,92.1882095336914,0.2834738492965698,25,41,"concern,",6.788515567779541,5.307871532194329,0
9,1272,provo:25:42,1297,55,21.893505096435547,94.32515716552734,0.2321067452430725,25,42,but,1.0500158071517944,5.37354198615148,0
9,1273,provo:25:43,1298,70,22.314271926879883,92.56720733642578,0.24106022715568542,25,43,an,9.655795097351074,5.409227435232302,0
9,1274,provo:25:44,1299,61,26.807170867919922,102.5448989868164,0.2614188492298126,25,44,estimated,7.121799468994141,5.333345439909954,0
9,1275,provo:25:45,1300,37,28.61216163635254,94.6960220336914,0.30214744806289673,25,45,0.9,14.622498512268066,5.163218791830749,0
9,1276,provo:25:46,1301,56,32.59238815307617,99.81707763671875,0.3265211582183838,25,46,survived,20.456878662109375,5.379461173428679,0
9,1277,provo:25:47,1302,68,29.30942726135254,89.23883056640625,0.32843804359436035,25,47,the,2.8517255783081055,5.331824646806127,0
9,1278,provo:25:48,1303,73,31.10453987121582,105.45482635498047,0.2949560582637787,25,48,process,5.750851631164551,5.529441886965784,0
9,1279,provo:26:3,1305,54,28.199771881103516,110.15227508544922,0.2560071647167206,26,3,task,14.677907943725586,5.431167844592608,0
9,1280,provo:26:4,1306,68,22.573711395263672,110.7157974243164,0.20388880372047424,26,4,will,7.284812450408936,5.36317887088765,0
9,1281,provo:26:5,1307,83,22.442676544189453,108.76070404052734,0.20634913444519043,26,5,be,1.5653313398361206,5.342639889171973,0
9,1282,provo:26:6,1308,105,24.593658447265625,109.69792175292969,0.22419439256191254,26,6,to,1.7779247760772705,5.496952321830157,0
9,1283,provo:26:7,1309,58,21.721134185791016,107.78756713867188,0.2015179991722107,26,7,make,5.2003631591796875,5.324265295024621,0
9,1284,provo:26:8,1310,53,19.058517456054688,113.89511108398438,0.1673339307308197,26,8,sure,1.3097875118255615,5.288983566126946,0
9,1285,provo:26:9,1311,58,16.28605079650879,103.90445709228516,0.15674063563346863,26,9,the,3.104175329208374,5.314983241271882,0
9,1286,provo:26:10,1312,74,33.96183395385742,116.71591186523438,0.2909786105155945,26,10,newfound,17.409770965576172,5.338738509607041,0
9,1287,provo:26:11,1313,99,30.9505615234375,128.88246154785156,0.24014563858509064,26,11,microbes,13.870338439941406,5.437292953110502,0
9,1288,provo:26:12,1314,87,23.37478256225586,104.73277282714844,0.2231849879026413,26,12,were,7.792731285095215,5.371210145795873,0
9,1289,provo:26:13,1315,90,26.47662353515625,103.43124389648438,0.2559828460216522,26,13,not,3.3295629024505615,5.294899078341232,0
9,1290,provo:26:14,1316,89,32.875701904296875,112.79742431640625,0.2914579212665558,26,14,introduced,7.791756629943848,5.328871172857419,0
9,1291,provo:26:15,1317,55,28.885311126708984,95.22371673583984,0.3033415675163269,26,15,while,8.350075721740723,5.411443727437915,0
9,1292,provo:26:16,1318,78,30.594388961791992,116.80924987792969,0.2619175314903259,26,16,drilling,10.566620826721191,5.337791732973978,0
9,1293,provo:26:17,1319,88,27.352645874023438,102.38818359375,0.267146497964859,26,17,through,5.459902763366699,5.221854005039804,0
9,1294,provo:26:18,1320,76,21.31047248840332,97.340576171875,0.21892692148685455,26,18,the,1.1482813358306885,5.335564695264786,0
9,1295,provo:26:19,1321,56,26.649913787841797,117.59407806396484,0.22662632167339325,26,19,ice,7.416146278381348,5.298993190734095,0
9,1296,provo:26:20,1322,105,26.958799362182617,95.0157470703125,0.28372979164123535,26,20,into,8.975903511047363,5.172719390603314,0
9,1297,provo:26:21,1323,79,21.524490356445312,91.30177307128906,0.23575106263160706,26,21,the,0.6463247537612915,5.269024579023678,0
9,1298,provo:26:22,1324,78,21.478548049926758,94.8718032836914,0.22639548778533936,26,22,"lake,",9.517962455749512,5.2660681936167455,0
9,1299,provo:26:23,1325,69,22.739376068115234,102.22002410888672,0.2224552035331726,26,23,which,3.684515476226806,5.333173113184948,0
9,1300,provo:26:24,1326,94,29.58561134338379,101.30642700195312,0.2920408248901367,26,24,involved,15.588800430297852,5.365719032369029,0
9,1301,provo:26:25,1327,91,21.00882911682129,92.10157012939453,0.22810500860214233,26,25,a,3.9518723487854,5.368705174325823,0
9,1302,provo:26:26,1328,68,34.128639221191406,101.583740234375,0.3359655737876892,26,26,hot-water,17.09496307373047,5.379503746793564,0
9,1303,provo:26:27,1329,82,34.187679290771484,109.8162612915039,0.3113170862197876,26,27,drilling,3.4156882762908936,5.381680486749317,0
9,1304,provo:26:28,1330,87,27.04058074951172,106.43057250976562,0.2540678083896637,26,28,technique,4.630411148071289,5.373905137322563,0
9,1305,provo:26:29,1331,62,27.382265090942383,96.6298828125,0.2833726406097412,26,29,designed,8.351075172424316,5.507680664034334,0
9,1306,provo:26:30,1332,72,25.210369110107422,90.48253631591797,0.2786213755607605,26,30,to,0.262243390083313,5.378343381883136,0
9,1307,provo:26:31,1333,86,30.78155517578125,107.87043762207031,0.285356730222702,26,31,greatly,10.905534744262695,5.423220377246758,0
9,1308,provo:26:32,1334,54,28.513641357421875,100.21892547607422,0.28451353311538696,26,32,reduce,1.339421272277832,5.359674482097305,0
9,1309,provo:26:33,1335,109,28.811071395874023,99.7123794555664,0.28894177079200745,26,33,or,8.732376098632812,4.985313460236054,0
9,1310,provo:26:34,1336,79,29.392993927001953,101.66246032714844,0.28912338614463806,26,34,eliminate,0.3113884031772613,5.249424812301531,0
9,1311,provo:26:35,1337,66,27.392744064331055,105.0064697265625,0.2608672082424164,26,35,any,3.60159969329834,5.32403471318463,0
9,1312,provo:26:36,1338,88,33.188232421875,118.03316497802734,0.28117719292640686,26,36,contamination,4.3573431968688965,5.402989475859639,0
9,1313,provo:26:37,1339,76,26.75525665283203,100.81689453125,0.26538464426994324,26,37,that,5.311636924743652,5.510739885882949,0
9,1314,provo:26:38,1340,83,29.026880264282227,107.0914077758789,0.2710477113723755,26,38,might,1.277782320976257,5.4148789756161175,0
9,1315,provo:26:39,1341,80,30.55999183654785,103.18021392822266,0.29618072509765625,26,39,come,4.750181674957275,5.36649010340979,0
9,1316,provo:26:40,1342,89,28.3243408203125,99.32941436767578,0.28515562415122986,26,40,from,0.5722705721855164,5.346083035452771,0
9,1317,provo:26:41,1343,65,23.615262985229492,96.57728576660156,0.24452191591262817,26,41,other,7.183901786804199,5.356443616408863,0
9,1318,provo:26:42,1344,85,26.039846420288086,104.85182189941406,0.24834901094436646,26,42,kerosene-based,28.701026916503903,5.322816452448317,0
9,1319,provo:26:43,1345,72,30.592302322387695,117.93441772460938,0.25940096378326416,26,43,drilling,3.571934938430786,5.328000302620321,0
9,1320,provo:26:44,1346,64,21.88763427734375,88.21138000488281,0.24812710285186768,26,44,"technology,",14.652084350585938,5.227129075670839,0
9,1321,provo:26:45,1347,66,22.905067443847656,97.9456787109375,0.23385480046272278,26,45,Christner,22.954021453857425,5.431374228155038,0
9,1322,provo:26:46,1348,52,20.927759170532227,97.04241943359375,0.21565578877925873,26,46,said.,0.4394316673278808,5.289344607438181,1
9,1323,provo:27:3,1350,51,31.535690307617188,108.3357925415039,0.29109206795692444,27,3,but,2.5017905235290527,5.27760933511635,0
9,1324,provo:27:4,1351,41,29.315418243408203,96.8239974975586,0.3027701675891876,27,4,even,8.754064559936523,5.347966980270827,0
9,1325,provo:27:5,1352,71,29.503883361816406,108.3607406616211,0.2722746431827545,27,5,more,1.2576498985290527,5.203564444727203,0
9,1326,provo:27:6,1353,81,28.392719268798828,100.21427917480469,0.2833200991153717,27,6,"striking,",10.141992568969728,5.234906214955004,0
9,1327,provo:27:7,1354,75,25.346025466918945,110.29777526855469,0.22979635000228882,27,7,is,0.8630269765853882,5.356666001172676,0
9,1328,provo:27:8,1355,68,22.58478546142578,107.85307312011719,0.20940326154232025,27,8,the,1.3922665119171145,5.366419455512264,0
9,1329,provo:27:9,1356,60,27.994962692260742,114.82813262939453,0.24379882216453552,27,9,evidence,9.666057586669922,5.263637607241866,0
9,1330,provo:27:10,1357,81,28.78398895263672,100.91415405273438,0.28523242473602295,27,10,from,6.042538166046143,5.259701486392747,0
9,1331,provo:27:11,1358,86,31.12169647216797,119.62983703613281,0.2601499557495117,27,11,athletic,16.994977951049805,5.316370736510121,0
9,1332,provo:27:12,1359,66,22.81344985961914,103.55486297607422,0.2203030288219452,27,12,training.,7.387846946716309,5.330423451383557,1
9,1333,provo:27:13,1360,40,20.255624771118164,102.74258422851562,0.19714926183223724,27,13,As,5.955682277679443,5.41111113761502,0
9,1334,provo:27:14,1361,59,22.811487197875977,102.96620178222656,0.22154344618320465,27,14,with,5.583705902099609,5.467541549805729,0
9,1335,provo:27:15,1362,91,30.76350212097168,105.7491683959961,0.29091009497642517,27,15,rehearsing,22.267187118530273,5.336426772924228,0
9,1336,provo:27:16,1363,85,23.56247901916504,96.04512023925781,0.2453271895647049,27,16,a,3.6632838249206543,5.059212806640093,0
9,1337,provo:27:17,1364,65,30.71506118774414,107.33158111572266,0.2861698269844055,27,17,piece,7.71506929397583,5.348103160127728,0
9,1338,provo:27:18,1365,68,25.44672203063965,91.88245391845703,0.2769486606121063,27,18,on,7.341744899749756,5.274346489193392,0
9,1339,provo:27:19,1366,57,23.44266128540039,90.27254486083984,0.259687602519989,27,19,the,2.118314027786255,5.171134451741849,0
9,1340,provo:27:20,1367,70,27.886062622070312,98.6707992553711,0.2826171815395355,27,20,"piano,",6.065921306610107,5.1309345685881285,0
9,1341,provo:27:21,1368,87,31.057369232177734,105.1718521118164,0.2953011393547058,27,21,practicing,9.70637321472168,5.386790952534299,0
9,1342,provo:27:22,1369,66,25.5744686126709,91.21346282958984,0.2803804278373718,27,22,a,3.8944480419158936,5.215417915060714,0
9,1343,provo:27:23,1370,64,26.732952117919922,104.8390121459961,0.25499048829078674,27,23,complex,9.304180145263672,5.398552231715758,0
9,1344,provo:27:24,1371,57,30.191633224487305,101.01941680908203,0.29886960983276367,27,24,physical,9.467697143554688,5.469371755502586,0
9,1345,provo:27:25,1372,77,33.15672302246094,113.23004150390625,0.29282620549201965,27,25,task,2.688199281692505,5.323744553086872,0
9,1346,provo:27:26,1373,90,25.15287208557129,96.8514404296875,0.25970572233200073,27,26,in,4.961843490600586,5.344922508246395,0
9,1347,provo:27:27,1374,73,22.84855079650879,92.08380889892578,0.2481277734041214,27,27,the,3.0359153747558594,5.411800475534245,0
9,1348,provo:27:28,1375,62,29.98474884033203,101.49999237060547,0.2954162657260895,27,28,mind,7.299613952636719,5.3692395120649925,0
9,1349,provo:27:29,1376,74,29.845876693725586,105.71001434326172,0.2823372781276703,27,29,alone,9.405488967895508,5.359991860241978,0
9,1350,provo:27:30,1377,71,25.24636459350586,97.62496185302734,0.25860562920570374,27,30,is,2.034263610839844,5.408804177768339,0
9,1351,provo:27:31,1378,58,27.06488037109375,102.39602661132812,0.26431572437286377,27,31,nearly,8.512038230895996,5.4122800960214255,0
9,1352,provo:27:32,1379,55,25.109161376953125,96.58776092529297,0.25996214151382446,27,32,as,1.9634981155395508,5.276099359820063,0
9,1353,provo:27:33,1380,68,30.840587615966797,110.71827697753906,0.2785501182079315,27,33,effective,2.068868398666382,5.357123317338692,0
9,1354,provo:27:34,1381,100,29.77288818359375,84.69829559326172,0.3515169620513916,27,34,a,8.342156410217285,5.0366829236145705,0
9,1355,provo:27:35,1382,100,26.428730010986328,103.85594940185547,0.2544748783111572,27,35,learning,6.419347286224365,5.374022948807931,0
9,1356,provo:27:36,1383,94,31.101465225219727,108.36345672607422,0.28701063990592957,27,36,strategy,5.411830902099609,5.20493313742204,0
9,1357,provo:27:37,1384,74,30.103818893432617,90.22528076171875,0.33365169167518616,27,37,as,0.4728892147541046,5.49530960123216,0
9,1358,provo:27:38,1385,102,30.12786865234375,94.93990325927734,0.31733620166778564,27,38,actually,10.417498588562012,5.424504100099227,0
9,1359,provo:27:39,1386,97,32.833404541015625,107.58238220214844,0.30519312620162964,27,39,physically,11.504103660583496,5.417407382744671,0
9,1360,provo:27:40,1387,91,33.510498046875,93.80284881591797,0.35724392533302307,27,40,doing,4.583433151245117,5.451332276484844,0
9,1361,provo:27:41,1388,54,18.277565002441406,94.96792602539062,0.19246040284633636,27,41,it.,0.729692816734314,5.290479661035239,1
9,1362,provo:27:42,1389,28,19.261764526367188,92.86296081542969,0.20742139220237732,27,42,But,6.5385003089904785,5.282464913295601,0
9,1363,provo:27:43,1390,40,21.808650970458984,95.19071960449219,0.22910480201244354,27,43,it,4.140936851501465,5.3759666699638515,0
9,1364,provo:27:44,1391,44,22.796253204345703,97.96817016601562,0.23269040882587433,27,44,doesn't,5.4768290519714355,5.412258572429906,0
9,1365,provo:27:45,1392,70,28.96518898010254,92.14715576171875,0.31433621048927307,27,45,stop,5.2137017250061035,5.4171769244048775,0
9,1366,provo:27:46,1393,57,29.177248001098633,100.47908020019531,0.2903813123703003,27,46,there.,0.8018007278442383,5.69927364460986,1
9,1367,provo:28:3,1395,42,26.907175064086914,104.01942443847656,0.2586745321750641,28,3,was,7.326861381530762,5.342424084434954,0
9,1368,provo:28:4,1396,71,31.714162826538086,115.40483093261719,0.2748079299926758,28,4,drafted,10.364481925964355,5.296656657361736,0
9,1369,provo:28:5,1397,90,23.745471954345703,108.42848205566406,0.21899662911891937,28,5,and,4.401203155517578,5.280102006158035,0
9,1370,provo:28:6,1398,71,26.472545623779297,111.03926086425781,0.23840707540512085,28,6,introduced,8.560392379760742,5.357060329855924,0
9,1371,provo:28:7,1399,76,32.86665344238281,100.57333374023438,0.3267929255962372,28,7,into,2.4004974365234375,5.286674025472084,0
9,1372,provo:28:8,1400,71,33.91756820678711,122.23920440673828,0.27746883034706116,28,8,Parliament,6.47396993637085,5.314245814355294,0
9,1373,provo:28:9,1401,83,27.79570770263672,101.41735076904297,0.2740724980831146,28,9,several,11.645430564880373,5.444841497258587,0
9,1374,provo:28:10,1402,59,30.676969528198242,108.95396423339844,0.2815589904785156,28,10,times,2.5715510845184326,5.3108046757206795,0
9,1375,provo:28:11,1403,66,27.789445877075195,104.63703155517578,0.2655794620513916,28,11,but,7.173440933227539,5.22745408438894,0
9,1376,provo:28:12,1404,70,29.55305290222168,103.0416259765625,0.28680694103240967,28,12,met,12.378137588500977,5.447759697377505,0
9,1377,provo:28:13,1405,84,26.675214767456055,90.1964111328125,0.295745849609375,28,13,with,0.8755695223808289,5.4044490015016,0
9,1378,provo:28:14,1406,76,29.31609535217285,112.55155181884766,0.26046815514564514,28,14,great,7.709208965301514,5.369172137180314,0
9,1379,provo:28:15,1407,84,25.131582260131836,96.89781188964844,0.25936171412467957,28,15,"opposition,",5.481189727783203,5.2764770994899255,0
9,1380,provo:28:16,1408,99,27.517797470092773,114.9490737915039,0.23939120769500732,28,16,mostly,6.261895179748535,5.340843118385943,0
9,1381,provo:28:17,1409,91,26.197185516357422,104.47006225585938,0.25076261162757874,28,17,from,1.0956815481185913,5.1894270058182626,0
9,1382,provo:28:18,1410,65,19.03867530822754,95.96855163574219,0.19838452339172363,28,18,farmers.,11.009601593017578,5.247444675271064,1
9,1383,provo:28:19,1411,60,17.8767032623291,92.82130432128906,0.19259268045425415,28,19,"Eventually,",9.890204429626465,5.390272170367599,0
9,1384,provo:28:20,1412,58,24.018484115600586,93.66781616210938,0.2564219534397125,28,20,in,5.436578750610352,5.278726249973292,0
9,1385,provo:28:21,1413,64,19.901256561279297,92.85594177246094,0.2143239974975586,28,21,"1925,",7.66786527633667,5.401797385629993,0
9,1386,provo:28:22,1414,72,21.521663665771484,97.75745391845703,0.22015368938446045,28,22,it,4.783267498016357,5.259106660629037,0
9,1387,provo:28:23,1415,58,24.397523880004883,95.78321838378906,0.25471606850624084,28,23,was,0.529338538646698,5.371983073894227,0
9,1388,provo:28:24,1416,77,29.462350845336914,107.1955795288086,0.2748467028141022,28,24,decided,6.399318218231201,5.350286310475805,0
9,1389,provo:28:25,1417,67,23.75899887084961,96.65264892578125,0.2458183914422989,28,25,that,0.9340059757232666,5.335570674920365,0
9,1390,provo:28:26,1418,59,26.376474380493164,112.84844970703125,0.23373359441757202,28,26,summer,16.433732986450195,5.367707620520722,0
9,1391,provo:28:27,1419,103,28.973251342773438,109.41944885253906,0.26479068398475647,28,27,time,7.519798278808594,5.396676794981264,0
9,1392,provo:28:28,1420,55,31.597347259521484,103.21910858154297,0.3061191737651825,28,28,should,2.11596941947937,5.3188582738452945,0
9,1393,provo:28:29,1421,76,27.175262451171875,100.47200012207031,0.27047598361968994,28,29,begin,6.864842414855957,5.425504277053404,0
9,1394,provo:28:30,1422,78,26.791748046875,92.69668579101562,0.2890259623527527,28,30,on,3.946783781051636,5.303038403683378,0
9,1395,provo:28:31,1423,66,25.095003128051758,91.27568817138672,0.27493634819984436,28,31,the,1.4538663625717163,5.4354511160064165,0
9,1396,provo:28:32,1424,86,27.753080368041992,102.07585144042969,0.27188682556152344,28,32,day,5.731696605682373,5.209959474346884,0
9,1397,provo:28:33,1425,80,30.414968490600586,103.07687377929688,0.29507073760032654,28,33,following,5.672223091125488,5.28307200071375,0
9,1398,provo:28:34,1426,55,22.133533477783203,88.3801040649414,0.2504357099533081,28,34,the,1.3161016702651978,5.171886197608029,0
9,1399,provo:28:35,1427,52,26.9921875,97.27120971679688,0.2774941027164459,28,35,third,9.9295654296875,5.30892552611944,0
9,1400,provo:28:36,1428,66,35.98371505737305,106.70479583740234,0.3372267782688141,28,36,Saturday,7.957114219665527,5.4248221953433795,0
9,1401,provo:28:37,1429,91,34.698707580566406,94.96376037597656,0.3653889298439026,28,37,in,1.132452130317688,5.3155369195005395,0
9,1402,provo:28:38,1430,68,31.808509826660156,104.18157958984375,0.3053179979324341,28,38,April,3.522442102432251,5.394423948518913,0
9,1403,provo:28:39,1431,80,29.89077377319336,97.4235610961914,0.306812584400177,28,39,and,3.489054918289185,5.32492991639486,0
9,1404,provo:28:40,1432,78,34.40788269042969,99.53683471679688,0.34567990899086,28,40,close,7.649072170257568,5.411989157846488,0
9,1405,provo:28:41,1433,89,31.21768569946289,93.41925811767578,0.33416756987571716,28,41,after,7.775328636169434,5.43726242157936,0
9,1406,provo:28:42,1434,75,27.417787551879883,85.92118072509766,0.3191039562225342,28,42,the,2.616751194000244,5.235334007857611,0
9,1407,provo:28:43,1435,71,32.56934356689453,89.89651489257812,0.3622981905937195,28,43,first,3.2205841541290283,5.433825322964401,0
9,1408,provo:28:44,1436,77,36.43052291870117,105.52367401123047,0.34523555636405945,28,44,Saturday,1.6710083484649658,5.415743157004065,0
9,1409,provo:28:45,1437,100,34.05912780761719,92.46757507324219,0.36833590269088745,28,45,in,0.922350525856018,5.417924735631017,0
9,1410,provo:28:46,1438,68,30.846298217773438,102.29586791992188,0.3015400171279907,28,46,October,3.975989818572998,5.540215562893101,0
9,1411,provo:29:3,1440,73,30.964670181274414,119.78783416748047,0.258495956659317,29,3,Europeans,16.46293830871582,5.247516973091762,0
9,1412,provo:29:4,1441,84,27.6362247467041,112.1968002319336,0.24631918966770172,29,4,discovered,9.978846549987791,5.348193206355972,0
9,1413,provo:29:5,1442,61,31.477981567382812,122.33682250976562,0.2573058605194092,29,5,Easter,12.729137420654297,5.341618357717121,0
9,1414,provo:29:6,1443,74,25.507692337036133,96.2408676147461,0.2650401294231415,29,6,"Island,",5.360385894775391,5.240685805701813,0
9,1415,provo:29:7,1444,81,25.722925186157227,103.2297134399414,0.24918140470981598,29,7,its,8.696788787841797,5.405215708314345,0
9,1416,provo:29:8,1445,63,25.957361221313477,109.62643432617188,0.23678012192249298,29,8,somewhat,15.399347305297852,5.392977850129862,0
9,1417,provo:29:9,1446,79,33.71455383300781,111.54073333740234,0.30226224660873413,29,9,isolated,7.958841323852539,5.4277800202879085,0
9,1418,provo:29:10,1447,85,35.08415603637695,110.7816390991211,0.31669649481773376,29,10,ecosystem,9.719574928283691,5.511556483625545,0
9,1419,provo:29:11,1448,66,23.871231079101562,94.79627227783203,0.25181612372398376,29,11,was,4.529390811920166,5.400861617374845,0
9,1420,provo:29:12,1449,65,29.936832427978516,113.99784088134766,0.26260876655578613,29,12,suffering,11.94636344909668,5.307807462849931,0
9,1421,provo:29:13,1450,46,25.758020401000977,94.94908142089844,0.27128246426582336,29,13,from,0.9783213138580322,5.161010886758337,0
9,1422,provo:29:14,1451,61,25.06032943725586,90.16142272949219,0.27794957160949707,29,14,the,4.1959228515625,5.26185400968034,0
9,1423,provo:29:15,1452,80,31.24712371826172,105.90184020996094,0.29505741596221924,29,15,effects,3.0433664321899414,5.125513950380603,0
9,1424,provo:29:16,1453,72,23.84693717956543,96.46978759765625,0.24719591438770294,29,16,of,0.0207529608160257,5.300020973884789,0
9,1425,provo:29:17,1454,72,29.027145385742188,108.1917953491211,0.2682934105396271,29,17,limited,11.176830291748049,5.390052188087352,0
9,1426,provo:29:18,1455,75,27.819433212280273,109.42898559570312,0.25422361493110657,29,18,natural,5.223301410675049,5.483762016498308,0
9,1427,provo:29:19,1456,78,22.821514129638672,92.54503631591797,0.2465990036725998,29,19,"resources,",2.4907028675079346,5.432272686849207,0
9,1428,provo:29:20,1457,63,21.274362564086914,97.0564193725586,0.21919582784175873,29,20,"deforestation,",8.931880950927734,5.4195052158157715,0
9,1429,provo:29:21,1458,72,20.241817474365234,106.15606689453125,0.19067980349063873,29,21,and,0.842362105846405,5.224929241008105,0
9,1430,provo:29:22,1459,56,18.299448013305664,99.0791244506836,0.1846952885389328,29,22,overpopulation.,10.74156379699707,5.382699652884689,1
9,1431,provo:29:23,1460,74,28.256757736206055,105.19920349121094,0.2686024010181427,29,23,Over,7.10115385055542,5.491926749122034,0
9,1432,provo:29:24,1461,51,20.349966049194336,100.27035522460938,0.20295096933841705,29,24,the,1.1620783805847168,5.3693196291829155,0
9,1433,provo:29:25,1462,55,34.210453033447266,109.94183349609375,0.3111686706542969,29,25,following,6.202381610870361,5.253750329438253,0
9,1434,provo:29:26,1463,62,29.270503997802734,112.9571533203125,0.25912925601005554,29,26,years,3.455897808074951,5.344293014022065,0
9,1435,provo:29:27,1464,56,17.93600082397461,95.35647583007812,0.18809421360492706,29,27,the,3.90667986869812,5.187940566153655,0
9,1436,provo:29:28,1465,80,25.347219467163086,106.37834167480469,0.2382742464542389,29,28,island's,3.8375067710876465,5.179850087565966,0
9,1437,provo:29:29,1466,71,26.746295928955078,106.49728393554688,0.2511453330516815,29,29,population,2.0519282817840576,5.388075460792528,0
9,1438,provo:29:30,1467,57,29.022693634033203,92.2918930053711,0.31446632742881775,29,30,of,5.867262363433838,5.337341045505073,0
9,1439,provo:29:31,1468,60,26.948938369750977,96.85995483398438,0.2782258093357086,29,31,four,10.11388874053955,5.49296617103046,0
9,1440,provo:29:32,1469,63,30.462970733642578,104.86981201171875,0.290483683347702,29,32,thousand,6.129180908203125,5.276916015845543,0
9,1441,provo:29:33,1470,67,27.9747371673584,95.77098846435547,0.29210034012794495,29,33,or,5.737058639526367,5.50094935245162,0
9,1442,provo:29:34,1471,65,38.482398986816406,100.98941802978516,0.38105377554893494,29,34,so,1.963856816291809,5.445143907468598,0
9,1443,provo:29:35,1472,70,26.49811363220215,95.10120391845703,0.27863067388534546,29,35,was,3.3709464073181152,5.422807553359854,0
9,1444,provo:29:36,1473,65,28.174543380737305,108.06805419921875,0.260711133480072,29,36,slowly,6.5735249519348145,5.328310854470825,0
9,1445,provo:29:37,1474,92,37.44232940673828,113.39984893798828,0.33017972111701965,29,37,eroded,7.41654109954834,5.463835207117033,0
9,1446,provo:29:38,1475,61,25.086111068725586,95.2332763671875,0.26341748237609863,29,38,by,2.4460136890411377,5.413816240657275,0
9,1447,provo:29:39,1476,57,25.778560638427734,110.00395202636719,0.23434212803840637,29,39,Western,11.36668872833252,5.305819838855259,0
9,1448,provo:29:40,1477,63,30.341747283935547,102.22342681884766,0.29681792855262756,29,40,disease,11.408658027648926,5.385442460640223,0
9,1449,provo:29:41,1478,63,28.769323348999023,101.74995422363281,0.2827453315258026,29,41,and,1.3949309587478638,5.136728515156826,0
9,1450,provo:29:42,1479,71,33.8377685546875,116.71126556396484,0.2899271845817566,29,42,deportation,17.598682403564453,5.285705217189658,0
9,1451,provo:29:43,1480,86,27.82672882080078,88.61934661865234,0.3140028715133667,29,43,by,6.074999809265137,5.391151909889672,0
9,1452,provo:29:44,1481,71,28.727210998535156,107.5322036743164,0.26714983582496643,29,44,slave,8.624204635620117,5.447600788490533,0
9,1453,provo:29:45,1482,53,17.502138137817383,94.3592300415039,0.1854841113090515,29,45,traders.,1.9472559690475464,5.5400948342305885,1
9,1454,provo:30:3,1484,80,25.77286148071289,114.39381408691406,0.2252994328737259,30,3,may,11.423406600952148,5.3891993505370435,0
9,1455,provo:30:4,1485,62,22.502473831176758,107.80856323242188,0.2087262123823166,30,4,not,3.6046910285949703,5.426636088864338,0
9,1456,provo:30:5,1486,81,27.063234329223633,120.00373077392578,0.22551994025707245,30,5,necessarily,6.238725662231445,5.288506481670592,0
9,1457,provo:30:6,1487,66,30.169387817382812,113.27037811279297,0.2663484215736389,30,6,kill,8.736202239990234,5.2873374291231015,0
